      39,   0.350098,   0.353516,   0.135254
      54,   0.334961,   0.391602,   0.163574
      70,   0.307129,   0.422363,   0.189453
      86,   0.277344,   0.446289,   0.213379
     101,   0.247070,   0.462402,   0.234375
     123,   0.219727,   0.473633,   0.253906
     139,   0.194824,   0.476074,   0.271484
     155,   0.174316,   0.472656,   0.285156
     170,   0.160156,   0.463379,   0.294922
     186,   0.144043,   0.447754,   0.304688
     201,   0.126465,   0.427734,   0.312988
     223,   0.111816,   0.401367,   0.319336
     239,   0.103516,   0.376465,   0.324219
     255,   0.096680,   0.347656,   0.327637
     270,   0.084961,   0.316895,   0.329590
     286,   0.071777,   0.287109,   0.331543
     302,   0.056641,   0.258301,   0.333496
     324,   0.037109,   0.229492,   0.333008
     339,   0.018066,   0.203125,   0.330078
     355,  -0.003908,   0.162598,   0.321777
     370,  -0.019541,   0.125977,   0.298340
     386,  -0.010259,   0.127930,   0.262695
     402,  -0.010747,   0.139648,   0.225098
     424,  -0.079140,   0.132324,   0.199707
     439,  -0.150464,   0.120117,   0.195801
     455,  -0.086957,   0.117188,   0.184082
     471,   0.001465,   0.111816,   0.159180
     486,   0.087891,   0.086426,   0.118164
     502,   0.089844,   0.039551,   0.064453
     524,   0.042480,  -0.002931,   0.014160
     540,  -0.000489,  -0.037128,  -0.015144
     555,   0.004395,  -0.062042,  -0.006839
     571,   0.033691,  -0.058622,   0.021484
     586,   0.067383,  -0.034196,   0.046387
     602,   0.101562,  -0.011724,   0.047852
     624,   0.125000,   0.010254,   0.033203
     640,   0.203125,   0.041992,   0.004395
     655,   0.239746,   0.048340,  -0.024426
     671,   0.162598,   0.036133,  -0.033708
     686,   0.050293,   0.024414,  -0.011724
     702,   0.021484,   0.037109,   0.032715
     724,   0.039551,   0.068848,   0.094727
     740,   0.095703,   0.100098,   0.152832
     756,   0.118164,   0.112793,   0.166992
     771,   0.155762,   0.136230,   0.151855
     787,   0.174805,   0.163574,   0.118164
     803,   0.121094,   0.155762,   0.091797
     825,   0.077148,   0.116211,   0.071777
     840,   0.053711,   0.070312,   0.057129
     856,   0.089355,   0.072754,   0.044434
     871,   0.133789,   0.108398,   0.015137
     887,   0.149902,   0.145508,  -0.024915
     903,   0.122559,   0.147949,  -0.056668
     925,   0.066895,   0.135254,  -0.068881
     940,  -0.038593,   0.119629,  -0.044455
     956,  -0.003908,   0.111816,  -0.031265
     971,   0.046875,   0.102539,  -0.035662
     987,   0.085938,   0.077637,  -0.050806
    1003,   0.068848,   0.000000,  -0.060576
    1025,   0.064453,  -0.014656,  -0.057157
    1040,   0.022949,  -0.079629,  -0.025403
    1056,  -0.024915,  -0.102101,   0.012695
    1072,  -0.042013,  -0.083048,   0.047363
    1087,  -0.030777,  -0.033219,   0.071777
    1103,  -0.027357,   0.020996,   0.077637
    1125,  -0.011724,   0.052246,   0.061523
    1141,  -0.012213,   0.026855,   0.018555
    1156,  -0.019052,  -0.006839,  -0.006351
    1172,  -0.026869,  -0.020518,  -0.011724
    1188,  -0.021495,  -0.013190,   0.000000
    1203,  -0.004397,   0.018066,   0.021973
    1226,   0.004395,   0.054688,   0.043945
    1241,  -0.018075,   0.074219,   0.055176
    1257,  -0.034685,   0.070312,   0.049805
    1273,  -0.044944,   0.058105,   0.042969
    1288,  -0.037128,   0.041504,   0.042480
    1304,  -0.013679,   0.025391,   0.047363
    1326,   0.018066,   0.018555,   0.049805
    1341,   0.033691,   0.029785,   0.048828
    1357,   0.027832,   0.036133,   0.048828
    1373,   0.020996,   0.037598,   0.049316
    1388,   0.001953,   0.036133,   0.053223
    1404,   0.001465,   0.038086,   0.054688
    1426,   0.004883,   0.043457,   0.040527
    1441,   0.011719,   0.038086,   0.002930
    1457,   0.022461,   0.026367,  -0.011236
    1473,   0.015137,   0.005371,  -0.016121
    1488,   0.013184,  -0.008305,  -0.001466
    1504,   0.015137,  -0.009282,   0.025879
    1526,  -0.008305,   0.004395,   0.045898
    1541,  -0.014656,   0.032715,   0.048340
    1557,  -0.002931,   0.042969,   0.040527
    1573,   0.003418,   0.039062,   0.030762
    1588,   0.015137,   0.021973,   0.032715
    1604,   0.017578,   0.007812,   0.041504
    1626,   0.001465,   0.000000,   0.048828
    1642,  -0.009770,   0.003906,   0.048340
    1657,  -0.011724,   0.014160,   0.036133
    1673,  -0.017587,   0.014648,   0.016602
    1688,  -0.002443,   0.008789,   0.000000
    1704,   0.009277,  -0.000977,  -0.017098
    1726,   0.009277,  -0.007328,  -0.028823
    1742,   0.012695,  -0.019052,  -0.029311
    1757,  -0.004885,  -0.034196,  -0.019052
    1773,  -0.010259,  -0.041036,  -0.008793
    1789,   0.008301,  -0.049829,  -0.004397
    1804,   0.017090,  -0.072301,  -0.015633
    1826,   0.029297,  -0.127015,  -0.036639
    1842,   0.036621,  -0.291158,  -0.068881
    1858,  -0.003420,  -0.395213,  -0.072301
    1873,  -0.028823,  -0.441622,  -0.058622
    1889,  -0.024915,  -0.416707,  -0.040059
    1904,   0.014160,  -0.324377,  -0.016121
    1927,   0.059082,  -0.203224,  -0.003908
    1942,   0.077148,   0.016602,   0.010254
    1958,   0.045410,   0.099609,   0.020020
    1973,   0.013184,   0.123535,   0.039062
    1989,   0.019043,   0.108398,   0.055176
    2005,   0.027832,   0.054688,   0.064941
    2027,   0.012695,  -0.007816,   0.069336
    2042,   0.028320,  -0.046898,   0.073730
    2058,   0.036133,  -0.038105,   0.065430
    2073,   0.029297,  -0.024915,   0.052734
    2089,   0.018555,  -0.001466,   0.030762
    2105,   0.006348,   0.024414,   0.009277
    2126,  -0.011236,   0.045410,  -0.007328
    2142,  -0.017587,   0.050293,  -0.012702
    2158,  -0.005862,   0.039551,  -0.006351
    2173,   0.005371,   0.028320,  -0.000489
    2189,   0.013672,   0.018555,   0.002441
    2205,   0.010254,   0.016602,   0.001465
    2227,   0.001465,   0.018066,  -0.009282
    2242,  -0.010747,   0.013672,  -0.030288
    2258,  -0.015144,   0.014160,  -0.037616
    2273,  -0.019541,   0.022949,  -0.033708
    2289,  -0.024426,   0.032715,  -0.023937
    2305,  -0.027846,   0.041016,  -0.015144
    2327,  -0.031754,   0.047363,  -0.004885
    2342,  -0.043478,   0.037109,  -0.001466
    2358,  -0.062531,   0.014160,  -0.008793
    2373,  -0.090865,  -0.010259,  -0.022472
    2389,  -0.103566,  -0.031754,  -0.044944
    2405,  -0.102101,  -0.054714,  -0.081583
    2427,  -0.088422,  -0.053737,  -0.105032
    2442,  -0.069370,  -0.035173,  -0.081094
    2458,  -0.044455,  -0.023449,  -0.035662
    2473,  -0.025892,  -0.023937,  -0.001954
    2489,  -0.027846,  -0.034196,   0.001465
    2505,  -0.034196,  -0.041524,  -0.008305
    2527,  -0.025892,  -0.039082,  -0.021983
    2542,  -0.022960,  -0.019541,  -0.022960
    2558,  -0.006839,   0.000000,  -0.014167
    2573,   0.008301,   0.011230,  -0.006839
    2589,   0.004883,   0.012207,  -0.002931
    2605,  -0.014656,   0.007324,   0.004395
    2627,  -0.030777,   0.008301,   0.015625
    2642,  -0.008793,   0.008301,   0.023926
    2658,   0.011230,  -0.007816,   0.027344
    2673,   0.033203,  -0.024915,   0.024902
    2689,   0.037109,  -0.037616,   0.023438
    2705,   0.031250,  -0.040059,   0.032715
    2726,   0.009277,  -0.024915,   0.055664
    2742,   0.025391,   0.013184,   0.080566
    2758,   0.016113,   0.043945,   0.105469
    2773,   0.031250,   0.061523,   0.134766
    2789,   0.058105,   0.071777,   0.160645
    2804,   0.053223,   0.069336,   0.201660
    2826,   0.067383,   0.042969,   0.246582
    2842,   0.189941,   0.017090,   0.283203
    2858,   0.252441,   0.011230,   0.280762
    2873,   0.279297,   0.010742,   0.255371
    2889,   0.267578,   0.018066,   0.206055
    2905,   0.245117,   0.037109,   0.165527
    2927,   0.194824,   0.084961,   0.127441
    2942,   0.131348,   0.195801,   0.084961
    2958,   0.170410,   0.267578,   0.044922
    2973,   0.200684,   0.318359,   0.011230
    2989,   0.159668,   0.378906,  -0.041524
    3004,   0.086914,   0.366699,  -0.047875
    3027,  -0.027357,   0.318359,  -0.017587
    3042,  -0.070835,   0.227051,   0.123535
    3058,  -0.022472,   0.176270,   0.204102
    3074,  -0.022960,   0.106934,   0.271973
    3089,  -0.043967,   0.063477,   0.263672
    3105,  -0.067416,   0.046875,   0.217773
    3127,  -0.079629,   0.043457,   0.119141
    3142,  -0.131900,   0.027344,  -0.038105
    3158,  -0.206155,  -0.011236,  -0.109917
    3174,  -0.225696,  -0.066439,  -0.158769
    3189,  -0.255984,  -0.141671,  -0.200782
    3205,  -0.280410,  -0.195408,  -0.228627
    3227,  -0.320469,  -0.272594,  -0.265266
    3242,  -0.338544,  -0.347826,  -0.290181
    3258,  -0.328774,  -0.376649,  -0.287738
    3274,  -0.294089,  -0.391793,  -0.275525
    3289,  -0.250122,  -0.377626,  -0.257450
    3305,  -0.229604,  -0.346361,  -0.237909
    3327,  -0.210064,  -0.282853,  -0.200293
    3342,  -0.178798,  -0.170005,  -0.134343
    3358,  -0.162189,  -0.111383,  -0.108451
    3374,  -0.126527,  -0.067904,  -0.094773
    3389,  -0.068881,  -0.025892,  -0.082071
    3405,  -0.020029,   0.000000,  -0.076209
    3427,   0.041016,   0.018555,  -0.085491
    3442,   0.075195,   0.005371,  -0.113337
    3458,   0.074707,  -0.023937,  -0.130435
    3474,   0.053711,  -0.045921,  -0.133366
    3489,   0.050781,  -0.035173,  -0.125061
    3505,   0.068848,   0.006348,  -0.111871
    3527,   0.089844,   0.089844,  -0.086957
    3542,   0.057617,   0.161621,  -0.034196
    3558,   0.034668,   0.132324,   0.022461
    3574,  -0.004397,   0.051270,   0.091309
    3589,  -0.047875,  -0.026869,   0.141602
    3605,  -0.095750,  -0.107963,   0.199707
    3627,  -0.069858,  -0.127015,   0.241211
    3642,   0.029785,  -0.067904,   0.263184
    3658,   0.085449,  -0.006839,   0.259766
    3673,   0.106445,   0.036621,   0.231445
    3689,   0.096191,   0.054199,   0.200195
    3705,   0.070801,   0.052246,   0.159180
    3727,   0.035645,   0.029297,   0.131348
    3742,  -0.020029,  -0.009770,   0.127930
    3758,  -0.022960,  -0.011236,   0.138184
    3773,  -0.018075,   0.006836,   0.132324
    3789,  -0.010259,   0.029785,   0.115723
    3805,  -0.000489,   0.059082,   0.074707
    3827,   0.007812,   0.068848,   0.014648
    3842,   0.055176,   0.039551,  -0.079140
    3858,   0.042480,  -0.010259,  -0.124084
    3873,  -0.014167,  -0.068393,  -0.127504
    3889,  -0.050806,  -0.107474,  -0.107474
    3905,  -0.059599,  -0.135808,  -0.067416
    3927,  -0.026380,  -0.118710,  -0.045921
    3942,   0.020996,  -0.036150,  -0.092819
    3958,   0.067871,   0.002441,  -0.156326
    3973,   0.144043,   0.010254,  -0.213483
    3989,   0.170410,  -0.030288,  -0.218857
    4005,   0.169434,  -0.081094,  -0.177821
    4026,   0.150879,  -0.143136,  -0.084025
    4042,   0.114258,  -0.194919,   0.070801
    4058,   0.112305,  -0.208109,   0.114746
    4073,   0.126953,  -0.208109,   0.102051
    4089,   0.117676,  -0.201270,   0.063477
    4105,   0.090332,  -0.185638,   0.020508
    4127,   0.037109,  -0.148999,   0.007324
    4142,   0.000977,  -0.081094,   0.037109
    4158,  -0.036639,  -0.042013,   0.089355
    4173,  -0.069370,   0.036133,   0.166992
    4189,  -0.065462,   0.056641,   0.197754
    4205,  -0.127504,   0.065918,   0.212891
    4227,  -0.148999,   0.065430,   0.193848
    4242,  -0.132877,   0.034180,   0.107422
    4258,  -0.065462,   0.001953,   0.033203
    4273,  -0.020518,  -0.031265,  -0.021983
    4289,  -0.040059,  -0.046898,  -0.085002
    4305,   0.020996,  -0.047875,  -0.106497
    4327,   0.050781,  -0.042013,  -0.089888
    4342,   0.052246,   0.001953,  -0.011236
    4358,   0.046387,   0.043457,   0.031738
    4373,   0.023438,   0.078125,   0.037598
    4389,  -0.005862,   0.096680,   0.027344
    4405,  -0.004885,   0.107422,   0.022949
    4427,   0.004883,   0.125000,   0.033203
    4442,   0.017578,   0.150391,   0.059082
    4458,   0.016113,   0.166504,   0.069336
    4473,   0.000000,   0.173828,   0.061523
    4489,  -0.015144,   0.177246,   0.038574
    4505,  -0.023449,   0.175293,   0.011719
    4526,  -0.028334,   0.170410,  -0.032731
    4542,  -0.083048,   0.151855,  -0.102101
    4558,  -0.107474,   0.127441,  -0.118222
    4573,  -0.109917,   0.106934,  -0.102589
    4589,  -0.086468,   0.104492,  -0.084514
    4604,   0.002930,   0.144043,  -0.083048
    4627,   0.108398,   0.223145,  -0.130435
    4642,   0.108887,   0.293457,  -0.274548
    4658,   0.055176,   0.263184,  -0.359062
    4674,  -0.012213,   0.191406,  -0.359551
    4689,  -0.050806,   0.122070,  -0.287250
    4705,  -0.055691,   0.105957,  -0.240840
    4727,  -0.066927,   0.135742,  -0.216903
    4742,  -0.026869,   0.234863,  -0.238886
    4758,  -0.018075,   0.243164,  -0.212995
    4774,  -0.064485,   0.200195,  -0.139717
    4789,  -0.079629,   0.177246,  -0.045921
    4805,  -0.054226,   0.187500,   0.025391
    4827,  -0.040059,   0.207520,   0.107910
    4842,  -0.078163,   0.183594,   0.180664
    4858,  -0.038105,   0.091797,   0.126465
    4874,  -0.009770,  -0.072789,  -0.011724
    4889,  -0.073766,  -0.211529,  -0.141671
    4905,  -0.061553,  -0.240840,  -0.192965
    4927,   0.008301,  -0.199316,  -0.186615
    4942,   0.052734,  -0.081094,  -0.075721
    4958,   0.017578,  -0.034685,   0.000977
    4974,  -0.028334,  -0.031754,   0.045898
    4989,  -0.045432,  -0.044455,   0.060547
    5005,  -0.062531,  -0.061065,   0.070801
    5027,  -0.051295,  -0.068393,   0.082520
    5043,   0.003906,  -0.063508,   0.104980
    5058,   0.024902,  -0.057645,   0.107910
    5074,   0.034180,  -0.052272,   0.091797
    5090,   0.032715,  -0.054714,   0.069824
    5105,   0.017578,  -0.063019,   0.053223
    5127,   0.018066,  -0.065462,   0.041016
    5143,   0.036621,  -0.075721,   0.020508
    5158,   0.023926,  -0.097704,   0.006836
    5174,  -0.022472,  -0.115291,   0.001465
    5190,  -0.032242,  -0.117245,   0.011719
    5205,  -0.019541,  -0.107474,   0.032227
    5228,  -0.015633,  -0.096727,   0.045898
    5243,  -0.036150,  -0.084025,   0.053711
    5259,  -0.065462,  -0.069858,   0.055176
